tickerSymbol,trendPriceRelationship,currentTrend,previousTrend,currentPrice,previousPrice,topOccurrences,reason,timeScanned
QTNT,N/A,0.0,0.0,,,0,low result,08:19
QUAD,N/A,0.0,0.0,,,0,spiked data,08:19
QTT,N/A,0.0,0.0,,,0,low result,08:19
QLGN,N/A,0.0,0.0,,,0,low result,08:19
QH,N/A,0.0,0.0,,,0,low result,08:19
QD,N/A,0.0,0.0,,,0,low result,08:19
PZG,N/A,0.0,0.0,,,0,low result,08:19
QK,N/A,0.0,0.0,,,0,low result,08:19
QFTA,N/A,0.0,0.0,,,0,no data,08:19
QIPT,N/A,0.0,0.0,,,0,low result,08:19
QELL,N/A,0.0,0.0,,,0,spiked data,08:19
PWFL,N/A,0.0,0.0,,,0,low result,08:19
PYPD,N/A,0.0,0.0,,,0,low result,08:19
PXS,N/A,0.0,0.0,,,0,low result,08:19
PUYI,N/A,0.0,0.0,,,0,no data,08:19
PULM,N/A,0.0,0.0,,,0,spiked data,08:19
PVL,N/A,0.0,0.0,,,0,low result,08:19
PUCK,N/A,0.0,0.0,,,0,low result,08:19
PXLW,N/A,0.0,0.0,,,0,low result,08:19
PTN,N/A,0.0,0.0,,,0,spiked data,08:19
PTK,N/A,0.0,0.0,,,0,low result,08:19
PTRS,N/A,0.0,0.0,,,0,no data,08:19
PTMN,N/A,0.0,0.0,,,0,low result,08:19
PTOC,N/A,0.0,0.0,,,0,no data,08:19
PTPI,N/A,0.0,0.0,,,0,no data,08:19
PTIC,N/A,0.0,0.0,,,0,no data,08:19
PTIX,N/A,0.0,0.0,,,0,low result,08:19
PTE,N/A,0.0,0.0,,,0,low result,08:19
PSTI,N/A,0.0,0.0,,,0,low result,08:19
PT,N/A,0.0,0.0,,,0,low result,08:19
PSTX,N/A,0.0,0.0,,,0,low result,08:19
PSTV,N/A,0.0,0.0,,,0,spiked data,08:19
PSPC,N/A,0.0,0.0,,,0,no data,08:19
PSAG,N/A,0.0,0.0,,,0,no data,08:19
PSHG,N/A,0.0,0.0,,,0,low result,08:19
PRPH,N/A,0.0,0.0,,,0,low result,08:19
PRTK,N/A,0.0,0.0,,,0,low result,08:19
PRPO,N/A,0.0,0.0,,,0,spiked data,08:19
PRTH,N/A,0.0,0.0,,,0,low result,08:19
PRQR,N/A,0.0,0.0,,,0,low result,08:19
PRVB,N/A,0.0,0.0,,,0,low result,08:19
PRT,N/A,0.0,0.0,,,0,low result,08:19
PRSR,N/A,0.0,0.0,,,0,no data,08:19
PRFX,N/A,0.0,0.0,,,0,low result,08:19
PPBT,N/A,0.0,0.0,,,0,spiked data,08:28
PPIH,N/A,0.0,0.0,,,0,low result,08:28
PPT,N/A,0.0,0.0,,,0,low result,08:28
PROG,N/A,0.0,0.0,,,0,spiked data,08:28
PPSI,N/A,0.0,0.0,,,0,low result,08:28
PPTA,N/A,0.0,0.0,,,0,low result,08:28
PPGH,N/A,0.0,0.0,,,0,no data,08:28
PNT,N/A,0.0,0.0,,,0,low result,08:28
POLA,N/A,0.0,0.0,,,0,spiked data,08:20
POND,N/A,0.0,0.0,,,0,low result,08:20
POAI,N/A,0.0,0.0,,,0,low result,08:20
POW,N/A,0.0,0.0,,,0,low result,08:20
PNBK,N/A,0.0,0.0,,,0,low result,08:20
PNNT,N/A,0.0,0.0,,,0,low result,08:20
PMVC,N/A,0.0,0.0,,,0,no data,08:20
PLMI,N/A,0.0,0.0,,,0,no data,08:20
PLM,N/A,0.0,0.0,,,0,low result,08:20
PME,N/A,0.0,0.0,,,0,spiked data,08:20
PMD,N/A,0.0,0.0,,,0,low result,08:20
PIRS,N/A,0.0,0.0,,,0,spiked data,08:20
PICC,N/A,0.0,0.0,,,0,no data,08:20
PIAI,N/A,0.0,0.0,,,0,no data,08:20
PIXY,N/A,0.0,0.0,,,0,front zeros,08:20
PIM,N/A,0.0,0.0,,,0,low result,08:20
PLAG,N/A,0.0,0.0,,,0,low result,08:20
PIPP,N/A,0.0,0.0,,,0,low result,08:20
PLG,N/A,0.0,0.0,,,0,spiked data,08:20
PHT,N/A,0.0,0.0,,,0,low result,08:20
PHCF,N/A,0.0,0.0,,,0,low result,08:20
PHGE,N/A,0.0,0.0,,,0,low result,08:20
PHIO,N/A,0.0,0.0,,,0,low result,08:20
PHUN,N/A,0.0,1.398,,,0,low result,08:17
PHAS,N/A,0.0,0.0,,,0,low result,08:20
PHIC,N/A,0.0,0.0,,,0,no data,08:20
PHX,N/A,0.0,0.0,,,0,low result,08:20
PFMT,N/A,0.0,0.0,,,0,low result,08:20
PETZ,N/A,0.0,0.0,,,0,low result,08:20
PGRW,N/A,0.0,0.0,,,0,no data,08:20
PESI,N/A,0.0,0.0,,,0,low result,08:20
PFDR,N/A,0.0,0.0,,,0,no data,08:20
PFIE,N/A,0.0,0.0,,,0,low result,08:20
PFIN,N/A,0.0,0.0,,,0,low result,08:20
PEI,N/A,0.0,0.0,,,0,spiked data,08:20
PCTI,N/A,0.0,0.0,,,0,low result,08:20
PDAC,N/A,0.0,0.0,,,0,low result,08:20
PCYG,N/A,0.0,0.0,,,0,low result,08:20
PED,N/A,0.0,0.0,,,0,low result,08:20
PCF,N/A,0.0,0.0,,,0,low result,08:20
PCK,N/A,0.0,0.0,,,0,low result,08:20
PDOT,N/A,0.0,0.0,,,0,no data,08:20
PCSA,N/A,0.0,0.0,,,0,low result,08:20
PBPB,N/A,0.0,0.0,,,0,low result,08:20
PBT,N/A,0.0,0.0,,,0,low result,08:20
PBYI,N/A,0.0,0.0,,,0,low result,08:20
PANL,N/A,0.0,0.0,,,0,low result,08:20
PAYS,N/A,0.0,0.0,,,0,spiked data,08:20
PAQC,N/A,0.0,0.0,,,0,no data,08:20
PBTS,N/A,0.0,0.0,,,0,low result,08:20
PBLA,N/A,0.0,0.0,,,0,low result,08:20
PANA,N/A,0.0,0.0,,,0,low result,08:20
OXBR,N/A,0.0,0.0,,,0,low result,08:20
PACX,N/A,0.0,0.0,,,0,low result,08:20
OTIC,N/A,0.0,0.0,,,0,low result,08:20
OTLK,N/A,0.0,0.0,,,0,low result,08:20
OVID,N/A,0.0,0.0,,,0,low result,08:20
OXSQ,N/A,0.0,0.0,,,0,low result,08:20
PALI,N/A,0.0,0.0,,,0,spiked data,08:20
OSTR,N/A,0.0,0.0,,,0,no data,08:20
OSI,N/A,0.0,0.0,,,0,low result,08:20
OSN,N/A,0.0,0.0,,,0,low result,08:20
ORTX,N/A,0.0,0.0,,,0,spiked data,08:20
OSG,N/A,0.0,0.0,,,0,low result,08:20
OSS,N/A,0.0,0.0,,,0,low result,08:20
OSMT,N/A,0.0,0.0,,,0,low result,08:20
ORPH,N/A,0.0,0.0,,,0,low result,08:20
OPTT,N/A,0.0,0.0,,,0,low result,08:20
OPTN,N/A,0.0,0.0,,,0,low result,08:20
ORN,N/A,0.0,0.0,,,0,low result,08:20
ORGS,N/A,0.0,0.0,,,0,low result,08:20
OPT,N/A,0.0,0.0,,,0,low result,08:20
ORIA,N/A,0.0,0.0,,,0,no data,08:20
OPHC,N/A,0.0,0.0,,,0,low result,08:20
ONDS,N/A,0.0,0.0,,,0,front zeros,08:20
ONCT,N/A,0.0,0.0,,,0,low result,08:20
OPA,N/A,0.0,0.0,,,0,low result,08:20
ONVO,N/A,0.0,0.0,,,0,spiked data,08:20
OPGN,N/A,0.0,0.0,,,0,spiked data,08:20
ONCY,N/A,0.0,0.0,,,0,low result,08:20
ONTX,N/A,0.0,0.0,,,0,low result,08:20
OMEG,N/A,0.0,0.0,,,0,low result,08:20
OIIM,N/A,0.0,0.0,,,0,low result,08:20
OIA,N/A,0.0,0.0,,,0,low result,08:20
OLB,N/A,0.0,0.0,,,0,low result,08:20
OMEX,N/A,0.0,0.0,,,0,low result,08:20
ONCS,N/A,0.0,0.0,,,0,low result,08:20
OIS,N/A,0.0,0.0,,,0,low result,08:20
ODT,N/A,0.0,0.0,,,0,low result,08:20
OESX,N/A,0.0,0.0,,,0,low result,08:20
OG,N/A,0.0,0.0,,,0,low result,08:20
OFS,N/A,0.0,0.0,,,0,low result,08:20
OEPW,N/A,0.0,0.0,,,0,no data,08:20
OCUP,N/A,0.0,0.0,,,0,low result,08:20
OCX,N/A,0.0,0.0,,,0,low result,08:28
OEG,N/A,0.0,0.0,,,0,low result,08:28
OBLG,N/A,0.0,0.0,,,0,low result,08:28
OCC,N/A,0.0,0.0,,,0,low result,08:28
OCAX,N/A,0.0,0.0,,,0,no data,08:28
NYMX,N/A,0.0,0.0,,,0,spiked data,08:28
OCG,N/A,0.0,0.0,,,0,low result,08:28
OACB,N/A,0.0,0.0,,,0,no data,08:28
OBSV,N/A,0.0,0.0,,,0,low result,08:21
OCA,N/A,0.0,0.0,,,0,low result,08:21
NXTC,N/A,0.0,0.0,,,0,low result,08:21
NXU,N/A,0.0,0.0,,,0,no data,08:21
NVOS,N/A,0.0,0.0,,,0,low result,08:21
NXTP,N/A,0.0,0.0,,,0,low result,08:21
NWHM,N/A,0.0,0.0,,,0,no data,08:21
NXTD,N/A,0.0,0.0,,,0,spiked data,08:21
NVIV,N/A,0.0,0.0,,,0,low result,08:21
NVSA,N/A,0.0,0.0,,,0,low result,08:21
NTIP,N/A,0.0,0.0,,,0,low result,08:21
NTWK,N/A,0.0,0.0,,,0,no data,08:21
NUZE,N/A,0.0,0.0,,,0,low result,08:22
NSTC,N/A,0.0,0.0,,,0,no data,08:21
NVFY,N/A,0.0,0.0,,,0,low result,08:21
NSTD,N/A,0.0,0.0,,,0,no data,08:21
NUWE,N/A,0.0,0.0,,,0,low result,08:22
NVCN,N/A,0.0,0.0,,,0,front zeros,08:22
NSTB,N/A,0.0,0.0,,,0,low result,08:22
NRBO,N/A,0.0,0.0,,,0,low result,08:22
NSL,N/A,0.0,0.0,,,0,low result,08:22
NRAC,N/A,0.0,0.0,,,0,no data,08:22
NRT,N/A,0.0,0.0,,,0,low result,08:22
NSPR,N/A,0.0,0.0,,,0,spiked data,08:22
NSH,N/A,0.0,0.0,,,0,low result,08:22
NRO,N/A,0.0,0.0,,,0,low result,08:22
NOVN,N/A,0.0,0.0,,,0,low result,08:22
NMTR,N/A,0.0,0.0,,,0,spiked data,08:22
NR,N/A,0.0,0.0,,,0,spiked data,08:22
NNA,N/A,0.0,0.0,,,0,low result,08:22
NNBR,N/A,0.0,0.0,,,0,low result,08:22
NNVC,N/A,0.0,0.0,,,0,low result,08:22
NPTN,N/A,0.0,0.0,,,0,low result,08:22
NOAC,N/A,0.0,0.0,,,0,no data,08:22
NLSP,N/A,0.0,0.0,,,0,low result,08:22
NMTC,N/A,0.0,0.0,,,0,low result,08:22
NM,N/A,0.0,0.0,,,0,low result,08:22
NMRD,N/A,0.0,0.0,,,0,low result,08:22
NML,N/A,0.0,0.0,,,0,low result,08:22
NMG,N/A,0.0,0.0,,,0,low result,08:22
NLTX,N/A,0.0,0.0,,,0,low result,08:22
NMMC,N/A,0.0,0.0,,,0,no data,08:22
NISN,N/A,0.0,0.0,,,0,low result,08:22
NINE,N/A,0.0,0.0,,,0,low result,08:22
NGCA,N/A,0.0,0.0,,,0,spiked data,08:22
NGS,N/A,0.0,0.0,,,0,low result,08:22
NL,N/A,0.0,0.0,,,0,low result,08:22
NH,N/A,0.0,0.0,,,0,low result,08:22
NGL,N/A,0.0,0.0,,,0,spiked data,08:22
NHTC,N/A,0.0,0.0,,,0,low result,08:22
NGC,N/A,0.0,0.0,,,0,low result,08:22
NERV,N/A,0.0,0.0,,,0,low result,08:22
NDAC,N/A,0.0,0.0,,,0,no data,08:22
NEON,N/A,0.0,0.0,,,0,low result,08:22
NCMI,N/A,0.0,0.0,,,0,low result,08:22
NCZ,N/A,0.0,0.0,,,0,low result,08:22
NCNA,N/A,0.0,0.0,,,0,low result,08:22
NDRA,N/A,0.0,0.0,,,0,spiked data,08:22
NBY,N/A,0.0,0.0,,,0,low result,08:22
NBST,N/A,0.0,0.0,,,0,no data,08:22
NBSE,N/A,0.0,0.0,,,0,low result,08:22
NAOV,N/A,0.0,1.685,3.08,,2,low result,08:17
NBRV,N/A,0.0,0.0,,,0,front zeros,08:22
NBEV,N/A,0.0,0.0,,,0,spiked data,08:22
NAVB,N/A,0.0,0.0,,,0,low result,08:22
NAT,N/A,0.0,0.0,,,0,spiked data,08:22
MVO,N/A,0.0,0.0,,,0,low result,08:22
MYO,N/A,0.0,0.0,,,0,spiked data,08:22
MTR,N/A,0.0,0.0,,,0,low result,08:22
NAAC,N/A,0.0,0.0,,,0,no data,08:22
MYMD,N/A,0.0,0.0,,,0,low result,08:22
MYSZ,N/A,0.0,0.0,,,0,front zeros,08:22
MXC,N/A,0.0,0.0,,,0,low result,08:22
MTP,N/A,0.0,0.0,,,0,low result,08:22
MTBC,N/A,0.0,0.0,,,0,front zeros,08:22
MTNB,N/A,0.0,0.0,,,0,low result,08:22
MTAC,N/A,0.0,0.0,,,0,low result,08:22
MTEM,N/A,0.0,0.0,,,0,low result,08:22
MSN,N/A,0.0,0.0,,,0,low result,08:22
MTC,N/A,0.0,0.0,,,0,low result,08:22
MTCR,N/A,0.0,0.0,,,0,low result,08:22
MTA,N/A,0.0,0.0,,,0,low result,08:22
MREO,N/A,0.0,0.0,,,0,low result,08:22
MSD,N/A,0.0,0.0,,,0,low result,08:22
MSAC,N/A,0.0,0.0,,,0,no data,08:22
MRAM,N/A,0.0,0.0,,,0,low result,08:22
MRKR,N/A,0.0,0.0,,,0,spiked data,08:22
MRIN,N/A,0.0,1.971,5.65,,2,low result,08:17
MRAC,N/A,0.0,0.0,,,0,no data,08:22
MRM,N/A,0.0,0.0,,,0,low result,08:22
MPAC,N/A,0.0,0.0,,,0,low result,08:22
MOHO,N/A,0.0,0.0,,,0,low result,08:22
MOGU,N/A,0.0,0.0,,,0,spiked data,08:22
MOSY,N/A,0.0,0.0,,,0,front zeros,08:22
MOTN,N/A,0.0,0.0,,,0,low result,08:22
MOVE,N/A,0.0,0.0,,,0,low result,08:22
MOTS,N/A,0.0,0.0,,,0,spiked data,08:22
MON,N/A,0.0,0.0,,,0,spiked data,08:22
MMMB,N/A,0.0,0.0,,,0,low result,08:22
MNDO,N/A,0.0,0.0,,,0,low result,08:22
MOGO,N/A,0.0,0.0,,,0,spiked data,08:22
MNPR,N/A,0.0,0.0,,,0,low result,08:22
MNTX,N/A,0.0,0.0,,,0,low result,08:22
MNOV,N/A,0.0,0.0,,,0,low result,08:22
MMT,N/A,0.0,0.0,,,0,low result,08:22
MITQ,N/A,0.0,0.0,,,0,low result,08:22
MLAC,N/A,0.0,0.0,,,0,low result,08:22
MMLP,N/A,0.0,0.0,,,0,low result,08:22
MLSS,N/A,0.0,0.0,,,0,low result,08:22
MKTY,N/A,0.0,0.0,,,0,low result,08:22
MITC,N/A,0.0,0.0,,,0,low result,08:22
MKD,N/A,0.0,0.0,,,0,low result,08:22
MITO,N/A,0.0,0.0,,,0,low result,08:22
MHLD,N/A,0.0,0.0,,,0,low result,08:22
MINM,N/A,0.0,0.0,,,0,spiked data,08:22
MHF,N/A,0.0,0.0,,,0,no data,08:22
MIST,N/A,0.0,0.0,,,0,low result,08:22
MICT,N/A,0.0,0.0,,,0,spiked data,08:22
MIND,N/A,0.0,0.0,,,0,low result,08:22
MIN,N/A,0.0,0.0,,,0,spiked data,08:22
MGTA,N/A,0.0,0.0,,,0,low result,08:22
MFV,N/A,0.0,0.0,,,0,no data,08:22
MFIN,N/A,0.0,0.0,,,0,too many zeros,08:22
MGF,N/A,0.0,0.0,,,0,low result,08:22
METC,N/A,0.0,0.0,,,0,low result,08:22
METX,N/A,0.0,0.0,,,0,low result,08:22
MFD,N/A,0.0,0.0,,,0,low result,08:22
MFH,N/A,0.0,0.0,,,0,low result,08:22
MFM,N/A,0.0,0.0,,,0,low result,08:22
MDVL,N/A,0.0,0.0,,,0,low result,08:22
MEDS,N/A,0.0,0.0,,,0,spiked data,08:22
MDRR,N/A,0.0,0.0,,,0,low result,08:22
MDWD,N/A,0.0,0.0,,,0,low result,08:22
MESA,N/A,0.0,0.0,,,0,spiked data,08:22
MDNA,N/A,0.0,0.0,,,0,spiked data,08:22
MDJH,N/A,0.0,0.0,,,0,no data,08:22
MEIP,N/A,0.0,0.0,,,0,low result,08:22
MCMJ,N/A,0.0,0.0,,,0,low result,08:22
MDGS,N/A,0.0,0.0,,,0,spiked data,08:22
MCHX,N/A,0.0,0.0,,,0,low result,08:22
MDH,N/A,0.0,0.0,,,0,low result,08:22
MCR,N/A,0.0,0.0,,,0,low result,08:22
MDIA,N/A,0.0,0.0,,,0,low result,08:22
MCBC,N/A,0.0,0.0,,,0,too many zeros,08:22
MCN,N/A,0.0,0.0,,,0,low result,08:22
MBIO,N/A,0.0,0.0,,,0,spiked data,08:22
MCAD,N/A,0.0,0.0,,,0,low result,08:22
MBRX,N/A,0.0,0.0,,,0,spiked data,08:22
MBII,N/A,0.0,0.0,,,0,low result,08:22
MBOT,N/A,0.0,0.0,,,0,low result,08:22
MCAE,N/A,0.0,0.0,,,0,no data,08:22
MCAF,N/A,0.0,0.0,,,0,no data,08:22
MBTC,N/A,0.0,0.0,,,0,low result,08:22
MACA,N/A,0.0,0.0,,,0,low result,08:22
MACQ,N/A,0.0,0.0,,,0,low result,08:22
MAGS,N/A,0.0,0.0,,,0,spiked data,08:22
MACC,N/A,0.0,0.0,,,0,low result,08:22
MARPS,N/A,0.0,0.0,,,0,low result,08:22
MAQC,N/A,0.0,0.0,,,0,no data,08:22
MACK,N/A,0.0,0.0,,,0,spiked data,08:22
LXU,N/A,0.0,0.0,,,0,low result,08:22
LVTX,N/A,0.0,0.0,,,0,low result,08:22
LXEH,N/A,0.0,0.0,,,0,no data,08:22
LYRA,N/A,0.0,0.0,,,0,spiked data,08:22
LWAC,N/A,0.0,0.0,,,0,low result,08:22
LYTS,N/A,0.0,0.0,,,0,no data,08:22
LYL,N/A,0.0,0.0,,,0,low result,08:22
LWAY,N/A,0.0,0.0,,,0,low result,08:22
LUMO,N/A,0.0,0.0,,,0,low result,08:22
LSEA,N/A,0.0,0.0,,,0,no data,08:22
LTRPA,N/A,0.0,0.0,,,0,low result,08:22
LVRA,N/A,0.0,0.0,,,0,no data,08:22
LUXA,N/A,0.0,0.0,,,0,low result,08:22
LTBR,N/A,0.0,0.0,,,0,low result,08:22
LTRX,N/A,0.0,0.0,,,0,low result,08:22
LSAQ,N/A,0.0,0.0,,,0,no data,08:22
LQDA,N/A,0.0,0.0,,,0,low result,08:22
LPTH,N/A,0.0,0.0,,,0,low result,08:22
LOGC,N/A,0.0,0.0,,,0,low result,08:22
LPCN,N/A,0.0,0.0,,,0,spiked data,08:22
LPTX,N/A,0.0,0.0,,,0,spiked data,08:22
LOKB,N/A,0.0,0.0,,,0,low result,08:22
LOV,N/A,0.0,0.0,,,0,low result,08:23
LODE,N/A,0.0,0.0,,,0,low result,08:23
LND,N/A,0.0,0.0,,,0,low result,08:23
LMFA,N/A,0.0,0.0,,,0,spiked data,08:23
LMB,N/A,0.0,0.0,,,0,low result,08:23
LNFA,N/A,0.0,0.0,,,0,no data,08:23
LOAN,N/A,0.0,0.0,,,0,spiked data,08:23
LNSR,N/A,0.0,0.0,,,0,no data,08:23
LMNL,N/A,0.0,0.0,,,0,low result,08:23
LMAO,N/A,0.0,0.0,,,0,low result,08:23
LIZI,N/A,0.0,0.0,,,0,low result,08:23
LLNW,N/A,0.0,0.0,,,0,spiked data,08:23
LIVX,N/A,0.0,0.0,,,0,low result,08:23
LIXT,N/A,0.0,0.0,,,0,low result,08:23
LJPC,N/A,0.0,0.0,,,0,low result,08:23
LJAQ,N/A,0.0,0.0,,,0,no data,08:23
LINK,N/A,0.0,0.0,,,0,low result,08:23
LIFE,N/A,0.0,0.0,,,0,low result,08:23
LINC,N/A,0.0,0.0,,,0,low result,08:23
LITB,N/A,0.0,0.0,,,0,low result,08:23
LIII,N/A,0.0,0.0,,,0,no data,08:23
LHDX,N/A,0.0,0.0,,,0,low result,08:23
LIQT,N/A,0.0,0.0,,,0,low result,08:23
LHC,N/A,0.0,0.0,,,0,spiked data,08:23
LGHL,N/A,0.0,0.0,,,0,spiked data,08:23
LGVN,N/A,0.0,0.0,,,0,low result,08:23
LFMD,N/A,0.0,0.0,,,0,spiked data,08:23
LFT,N/A,0.0,0.0,,,0,low result,08:23
LEXX,N/A,0.0,0.0,,,0,low result,08:23
LHAA,N/A,0.0,0.0,,,0,no data,08:23
LFVN,N/A,0.0,0.0,,,0,spiked data,08:23
LFTR,N/A,0.0,0.0,,,0,low result,08:23
LCTX,N/A,0.0,0.0,,,0,low result,08:23
LCI,N/A,0.0,0.0,,,0,low result,08:23
LEJU,N/A,0.0,0.0,,,0,low result,08:23
LEDS,N/A,0.0,0.0,,,0,low result,08:23
LDHA,N/A,0.0,0.0,,,0,no data,08:23
LCAP,N/A,0.0,0.0,,,0,no data,08:23
LBPS,N/A,0.0,0.0,,,0,low result,08:23
LEGA,N/A,0.0,0.0,,,0,no data,08:23
KURI,N/A,0.0,0.0,,,0,low result,08:23
KXIN,N/A,0.0,0.0,,,0,spiked data,08:23
LAIX,N/A,0.0,0.0,,,0,low result,08:23
KVSA,N/A,0.0,0.0,,,0,low result,08:23
KZR,N/A,0.0,0.0,,,0,low result,08:23
LBPH,N/A,0.0,0.0,,,0,no data,08:23
LAAA,N/A,0.0,0.0,,,0,no data,08:23
KZIA,N/A,0.0,0.0,,,0,low result,08:23
KULR,N/A,0.0,0.0,,,0,low result,08:23
KUKE,N/A,0.0,0.0,,,0,low result,08:23
KTCC,N/A,0.0,0.0,,,0,low result,08:23
KSMT,N/A,0.0,0.0,,,0,low result,08:23
KRMD,N/A,0.0,0.0,,,0,low result,08:23
KRNL,N/A,0.0,0.0,,,0,low result,08:23
KTRA,N/A,0.0,0.0,,,0,low result,08:23
KSI,N/A,0.0,0.0,,,0,low result,08:28
KOR,N/A,0.0,0.0,,,0,low result,08:28
KMPH,N/A,0.0,0.0,,,0,spiked data,08:28
KRKR,N/A,0.0,0.0,,,0,no data,08:28
KMDA,N/A,0.0,0.0,,,0,low result,08:28
KNDI,N/A,0.0,0.0,,,0,low result,08:28
KRBP,N/A,0.0,0.0,,,0,low result,08:28
KMF,N/A,0.0,0.0,,,0,low result,08:28
KLXE,N/A,0.0,0.0,,,0,low result,08:23
KLR,N/A,0.0,0.0,,,0,low result,08:23
KIII,N/A,0.0,0.0,,,0,no data,08:23
KIQ,N/A,0.0,0.0,,,0,spiked data,08:23
KINZ,N/A,0.0,0.0,,,0,no data,08:23
KINS,N/A,0.0,0.0,,,0,low result,08:23
KIN,N/A,0.0,0.0,,,0,low result,08:23
KLDO,N/A,0.0,0.0,,,0,spiked data,08:23
KLAQ,N/A,0.0,0.0,,,0,no data,08:23
KERN,N/A,0.0,0.0,,,0,low result,08:23
KFS,N/A,0.0,0.0,,,0,low result,08:23
KALA,N/A,0.0,0.0,,,0,low result,08:23
KAVL,N/A,0.0,0.0,,,0,low result,08:23
KBSF,N/A,0.0,0.0,,,0,low result,08:23
KFFB,N/A,0.0,0.0,,,0,low result,08:23
KBNT,N/A,0.0,0.0,,,0,low result,08:23
KCAC,N/A,0.0,0.0,,,0,low result,08:23
JVA,N/A,0.0,0.0,,,0,low result,08:23
KAII,N/A,0.0,0.0,,,0,no data,08:23
KAIR,N/A,0.0,0.0,,,0,no data,08:23
JYAC,N/A,0.0,0.0,,,0,no data,08:23
JZXN,N/A,0.0,0.0,,,0,low result,08:23
JWEL,N/A,0.0,0.0,,,0,spiked data,08:23
JT,N/A,0.0,0.0,,,0,low result,08:23
JP,N/A,0.0,0.0,,,0,low result,08:23
JOFF,N/A,0.0,0.0,,,0,no data,08:23
JRSH,N/A,0.0,0.0,,,0,low result,08:23
JNCE,N/A,0.0,0.0,,,0,low result,08:23
JOB,N/A,0.0,0.0,,,0,low result,08:23
JRO,N/A,0.0,0.0,,,0,no data,08:23
JRJC,N/A,0.0,0.0,,,0,low result,08:23
JOF,N/A,0.0,0.0,,,0,no data,08:23
JFIN,N/A,0.0,0.0,,,0,low result,08:23
JG,N/A,0.0,0.0,,,0,spiked data,08:23
JEMD,N/A,0.0,0.0,,,0,no data,08:23
JFU,N/A,0.0,0.0,,,0,spiked data,08:23
JMM,N/A,0.0,0.0,,,0,no data,08:23
JEQ,N/A,0.0,0.0,,,0,no data,08:23
JHAA,N/A,0.0,0.0,,,0,no data,08:23
JMP,N/A,0.0,0.0,,,0,low result,08:23
IVAN,N/A,0.0,0.0,,,0,low result,08:23
JCO,N/A,0.0,0.0,,,0,low result,08:23
JCS,N/A,0.0,0.0,,,0,low result,08:23
JCIC,N/A,0.0,0.0,,,0,no data,08:23
IVC,N/A,0.0,0.0,,,0,spiked data,08:23
JAN,N/A,0.0,0.0,,,0,spiked data,08:23
IZEA,N/A,0.0,0.0,,,0,spiked data,08:23
ITP,N/A,0.0,0.0,,,0,low result,08:23
ISUN,N/A,0.0,0.0,,,0,low result,08:23
ITRG,N/A,0.0,0.0,,,0,low result,08:23
ITRM,N/A,0.0,0.0,,,0,spiked data,08:23
ISSC,N/A,0.0,0.0,,,0,low result,08:23
ITI,N/A,0.0,0.0,,,0,low result,08:23
IVAC,N/A,0.0,0.0,,,0,low result,08:23
ITHX,N/A,0.0,0.0,,,0,no data,08:23
ISR,N/A,0.0,0.0,,,0,spiked data,08:23
ISOS,N/A,0.0,0.0,,,0,low result,08:23
ISLE,N/A,0.0,0.0,,,0,spiked data,08:23
ISIG,N/A,0.0,0.0,,,0,no data,08:23
ISAA,N/A,0.0,0.0,,,0,no data,08:23
ISPC,N/A,0.0,0.0,,,0,spiked data,08:23
IRIX,N/A,0.0,0.0,,,0,low result,08:23
IPHA,N/A,0.0,0.0,,,0,low result,08:23
IPDN,N/A,0.0,0.0,,,0,low result,08:23
INVO,N/A,0.0,0.0,,,0,low result,08:23
IPW,N/A,0.0,0.0,,,0,low result,08:23
IPA,N/A,0.0,0.0,,,0,low result,08:23
IPVA,N/A,0.0,0.0,,,0,no data,08:23
IO,N/A,0.0,0.0,,,0,low result,08:23
IPVI,N/A,0.0,0.0,,,0,no data,08:23
INTZ,N/A,0.0,0.0,,,0,spiked data,08:23
INUV,N/A,0.0,0.0,,,0,spiked data,08:23
INPX,N/A,0.0,0.0,,,0,spiked data,08:23
INM,N/A,0.0,0.0,,,0,low result,08:23
INFI,N/A,0.0,0.0,,,0,spiked data,08:23
INOD,N/A,0.0,0.0,,,0,low result,08:23
INDO,N/A,0.0,0.0,,,0,spiked data,08:23
INKA,N/A,0.0,0.0,,,0,low result,08:23
IMUX,N/A,0.0,0.0,,,0,low result,08:23
IMMR,N/A,0.0,0.0,,,0,low result,08:23
IMTE,N/A,0.0,0.0,,,0,low result,08:23
IMV,N/A,0.0,0.0,,,0,spiked data,08:23
IMPX,N/A,0.0,0.0,,,0,no data,08:23
IMH,N/A,0.0,0.0,,,0,low result,08:23
IMRA,N/A,0.0,0.0,,,0,low result,08:23
IMMP,N/A,0.0,0.0,,,0,low result,08:23
IMAC,N/A,0.0,0.0,,,0,low result,08:23
III,N/A,0.0,0.0,,,0,spiked data,08:23
IMBI,N/A,0.0,0.0,,,0,low result,08:23
IINN,N/A,0.0,0.0,,,0,low result,08:23
IIII,N/A,0.0,0.0,,,0,no data,08:23
IKT,N/A,0.0,0.0,,,0,low result,08:23
IIAC,N/A,0.0,0.0,,,0,no data,08:23
IMCC,N/A,0.0,0.0,,,0,low result,08:23
IH,N/A,0.0,0.0,,,0,spiked data,08:28
IHT,N/A,0.0,0.0,,,0,low result,08:28
IHD,N/A,0.0,0.0,,,0,no data,08:28
IHTA,N/A,0.0,0.0,,,0,no data,08:28
IHIT,N/A,0.0,0.0,,,0,no data,08:28
