tickerSymbol,trendPriceRelationship,currentTrend,previousTrend,currentPrice,previousPrice,topOccurrences,reason,timeScanned
RNAZ,N/A,0.0,0.0,,,0,low result,09:51
ROT,N/A,0.0,0.0,,,0,low result,09:51
ROCR,N/A,0.0,0.0,,,0,low result,09:51
RRD,N/A,0.0,0.0,,,0,spiked data,09:51
RNGR,N/A,0.0,0.0,,,0,low result,09:51
RIBT,N/A,0.0,0.0,,,0,spiked data,09:51
RMTI,N/A,0.0,0.0,,,0,front zeros,09:51
RLGT,N/A,0.0,0.0,,,0,low result,09:51
RMGB,N/A,0.0,0.0,,,0,low result,09:51
RMCF,N/A,0.0,0.0,,,0,low result,09:51
RMED,N/A,0.0,0.0,,,0,spiked data,09:51
RKDA,N/A,0.0,0.0,,,0,front zeros,09:51
RKTA,N/A,0.0,0.0,,,0,no data,09:51
REPH,N/A,0.0,0.0,,,0,low result,10:01
RGLS,N/A,0.0,0.0,,,0,front zeros,10:01
REED,N/A,0.0,0.0,,,0,low result,10:01
REI,N/A,0.0,0.0,,,0,spiked data,10:01
REFR,N/A,0.0,0.0,,,0,spiked data,10:01
RELL,N/A,0.0,0.0,,,0,low result,10:01
RELI,N/A,0.0,0.0,,,0,low result,10:01
REDU,N/A,0.0,0.0,,,0,low result,10:01
REKR,N/A,0.0,0.0,,,0,spiked data,09:51
REAX,N/A,0.0,0.0,,,0,spiked data,09:51
RCHG,N/A,0.0,0.0,,,0,low result,09:51
RCRT,N/A,0.0,0.0,,,0,spiked data,09:51
RDI,N/A,0.0,0.0,,,0,low result,09:51
RCS,N/A,0.0,0.0,,,0,low result,09:51
RDHL,N/A,0.0,0.0,,,0,spiked data,09:51
RCMT,N/A,0.0,0.0,,,0,low result,09:51
RCLF,N/A,0.0,0.0,,,0,low result,09:51
RCON,N/A,0.0,0.0,,,0,spiked data,09:51
RAVE,N/A,0.0,0.0,,,0,spiked data,09:51
RBCN,N/A,0.0,0.0,,,0,no data,09:51
RAIL,N/A,0.0,0.0,,,0,low result,09:51
QUMU,N/A,0.0,0.0,,,0,low result,09:51
RACB,N/A,0.0,0.0,,,0,no data,09:51
RCG,N/A,0.0,0.0,,,0,low result,09:51
RAM,N/A,0.0,0.0,,,0,spiked data,09:51
QRHC,N/A,0.0,0.0,,,0,low result,09:51
QUBT,N/A,0.0,0.0,,,1,spiked data,09:51
QUIK,N/A,0.0,0.0,,,0,spiked data,09:51
QLI,N/A,0.0,0.0,,,0,low result,09:51
QMCO,N/A,0.0,0.0,,,0,spiked data,09:51
QTNT,N/A,0.0,0.0,,,0,spiked data,09:51
QUAD,N/A,0.0,0.0,,,0,low result,09:51
QTT,N/A,0.0,0.0,,,0,spiked data,09:51
QLGN,N/A,0.0,0.0,,,0,spiked data,09:51
QH,N/A,0.0,0.0,,,0,low result,09:51
QD,N/A,0.0,0.0,,,0,spiked data,09:51
PZG,N/A,0.0,0.0,,,0,low result,09:51
QK,N/A,0.0,0.0,,,0,low result,09:51
QFTA,N/A,0.0,0.0,,,0,no data,09:51
QIPT,N/A,0.0,0.0,,,0,low result,09:51
QELL,N/A,0.0,0.0,,,0,low result,09:51
PWFL,N/A,0.0,0.0,,,0,low result,09:51
PYPD,N/A,0.0,0.0,,,0,low result,09:51
PXS,N/A,0.0,0.0,,,0,low result,09:51
PUYI,N/A,0.0,0.0,,,0,no data,09:51
PULM,N/A,0.0,0.0,,,0,spiked data,09:51
PVL,N/A,0.0,0.0,,,0,low result,09:51
PUCK,N/A,0.0,0.0,,,0,low result,09:51
PXLW,N/A,0.0,0.0,,,0,low result,09:51
PTN,N/A,0.0,0.0,,,0,low result,09:51
PTK,N/A,0.0,0.0,,,0,spiked data,09:51
PTRS,N/A,0.0,0.0,,,0,low result,09:51
PTMN,N/A,0.0,0.0,,,0,low result,09:51
PTOC,N/A,0.0,0.0,,,0,no data,09:51
PTPI,N/A,0.0,0.0,,,0,low result,09:51
PTIC,N/A,0.0,0.0,,,0,no data,09:51
PTIX,N/A,0.0,0.0,,,0,low result,09:51
PTE,N/A,0.0,0.0,,,0,spiked data,09:51
PSTI,N/A,0.0,0.0,,,0,spiked data,09:51
PT,N/A,0.0,0.0,,,0,low result,09:51
PSTX,N/A,0.0,0.0,,,0,low result,09:51
PSTV,N/A,0.0,0.0,,,0,low result,09:51
PSPC,N/A,0.0,0.0,,,0,no data,09:51
PSAG,N/A,0.0,0.0,,,0,no data,09:51
PSHG,N/A,0.0,0.0,,,0,low result,09:51
PRPH,N/A,0.0,0.0,,,0,spiked data,09:51
PRTK,N/A,0.0,0.0,,,0,low result,09:51
PRPO,N/A,0.0,0.0,,,0,spiked data,09:51
PRTH,N/A,0.0,0.0,,,0,low result,09:51
PRQR,N/A,0.0,0.0,,,0,front zeros,09:51
PRVB,N/A,0.0,0.0,6.43,6.49,2,spiked data,09:51
PRT,N/A,0.0,0.0,,,0,low result,09:51
PRSR,N/A,0.0,0.0,,,0,no data,09:51
PRFX,N/A,0.0,0.0,,,0,spiked data,09:51
PPBT,N/A,0.0,0.0,,,1,spiked data,09:51
PPIH,N/A,0.0,0.0,,,0,no data,09:51
PPT,N/A,0.0,0.0,,,0,spiked data,09:51
PPSI,N/A,0.0,0.0,,,0,low result,09:51
PPTA,N/A,0.0,0.0,,,0,spiked data,09:51
PPGH,N/A,0.0,0.0,,,0,no data,09:51
PNT,N/A,0.0,0.0,,,0,spiked data,09:51
POLA,N/A,0.0,0.0,,,0,low result,09:51
POND,N/A,0.0,0.0,,,0,low result,09:51
POAI,N/A,0.0,0.0,,,0,spiked data,09:51
POW,N/A,0.0,0.0,,,0,front zeros,09:51
PNBK,N/A,0.0,0.0,,,0,low result,09:51
PNNT,N/A,0.0,0.0,,,0,spiked data,09:51
PMVC,N/A,0.0,0.0,,,0,no data,09:51
PLMI,N/A,0.0,0.0,,,0,no data,09:51
PLM,N/A,0.0,0.0,,,0,low result,09:51
PME,N/A,0.0,0.0,,,0,low result,09:51
PMD,N/A,0.0,0.0,,,0,low result,09:51
PIRS,N/A,0.0,0.0,,,0,spiked data,09:51
PICC,N/A,0.0,0.0,,,0,no data,09:51
PIAI,N/A,0.0,0.0,,,0,no data,09:51
PIXY,N/A,0.0,5.09,,,0,spiked data,09:49
PIM,N/A,0.0,0.0,,,0,low result,09:51
PLAG,N/A,0.0,0.0,,,0,low result,09:51
PIPP,N/A,0.0,0.0,,,0,low result,09:51
PLG,N/A,0.0,0.0,,,0,spiked data,09:51
PHT,N/A,0.0,0.0,,,0,low result,09:51
PHCF,N/A,0.0,0.0,,,0,no data,09:51
PHGE,N/A,0.0,0.0,,,0,low result,09:51
PHIO,N/A,0.0,0.0,,,0,spiked data,09:51
PHAS,N/A,0.0,0.0,,,0,low result,10:01
PHIC,N/A,0.0,0.0,,,0,no data,10:01
PHX,N/A,0.0,0.0,,,0,low result,10:01
PFMT,N/A,0.0,0.0,,,0,low result,10:01
PETZ,N/A,0.0,0.0,,,0,low result,10:01
PGRW,N/A,0.0,0.0,,,0,no data,10:01
PESI,N/A,0.0,0.0,,,0,low result,10:01
PFDR,N/A,0.0,0.0,,,0,no data,10:01
PFIE,N/A,0.0,0.0,,,0,low result,09:53
PFIN,N/A,0.0,0.0,,,0,low result,09:53
PEI,N/A,0.0,0.0,,,0,low result,09:53
PCTI,N/A,0.0,0.0,,,0,low result,09:53
PDAC,N/A,0.0,0.0,,,0,low result,09:53
PCYG,N/A,0.0,0.0,,,0,low result,09:53
PED,N/A,0.0,0.0,,,0,low result,09:53
PCF,N/A,0.0,0.0,,,0,low result,09:53
PCK,N/A,0.0,0.0,,,0,low result,09:53
PDOT,N/A,0.0,0.0,,,0,no data,09:53
PCSA,N/A,0.0,0.0,,,0,low result,09:53
PBPB,N/A,0.0,0.0,,,0,low result,09:53
PBT,N/A,0.0,0.0,,,0,low result,09:53
PBYI,N/A,0.0,0.0,,,0,low result,09:53
PANL,N/A,0.0,0.0,,,0,low result,09:53
PAYS,N/A,0.0,0.0,,,0,low result,09:53
PAQC,N/A,0.0,0.0,,,0,no data,09:53
PBLA,N/A,0.0,0.0,,,0,low result,09:53
PANA,N/A,0.0,0.0,,,0,low result,09:53
OXBR,N/A,0.0,0.0,,,0,low result,09:53
PACX,N/A,0.0,0.0,,,0,low result,09:53
OTIC,N/A,0.0,0.0,,,0,low result,09:53
OTLK,N/A,0.0,0.0,,,0,low result,09:53
OVID,N/A,0.0,0.0,,,0,low result,09:53
OXSQ,N/A,0.0,0.0,,,0,low result,09:53
PALI,N/A,0.0,0.0,,,0,low result,09:53
OSTR,N/A,0.0,0.0,,,0,no data,09:53
OSAT,N/A,0.0,0.0,,,1,low result,09:53
OSI,N/A,0.0,0.0,,,0,low result,09:53
OSN,N/A,0.0,0.0,,,0,low result,09:53
ORTX,N/A,0.0,0.0,,,0,low result,09:53
OSG,N/A,0.0,0.0,,,0,low result,09:53
OSS,N/A,0.0,0.0,,,0,low result,09:53
OSMT,N/A,0.0,0.0,,,0,low result,09:53
ORPH,N/A,0.0,1.992,,,1,spiked data,09:49
OPTT,N/A,0.0,0.0,,,0,low result,09:53
OPTN,N/A,0.0,0.0,,,0,low result,09:53
ORN,N/A,0.0,0.0,,,0,low result,09:53
ORGS,N/A,0.0,0.0,,,0,low result,09:53
OPT,N/A,0.0,0.0,,,0,low result,09:53
ORIA,N/A,0.0,0.0,,,0,low result,09:53
OPHC,N/A,0.0,0.0,,,0,low result,09:53
ONDS,N/A,0.0,0.0,,,0,low result,09:53
ONCT,N/A,0.0,0.0,,,1,low result,09:53
OPA,N/A,0.0,0.0,,,0,low result,09:53
ONVO,N/A,0.0,0.0,,,0,low result,09:53
OPGN,N/A,0.0,0.0,,,0,low result,09:53
ONCY,N/A,0.0,0.0,,,0,low result,09:53
ONTX,N/A,0.0,1.912,,,0,low result,09:49
OMEG,N/A,0.0,0.0,,,0,no data,09:53
OGEN,N/A,0.0,0.0,,,0,low result,09:53
OIIM,N/A,0.0,0.0,,,0,low result,09:53
OIA,N/A,0.0,0.0,,,0,low result,09:53
OLB,N/A,0.0,0.0,,,0,low result,09:53
OMEX,N/A,0.0,0.0,,,0,low result,09:53
ONCS,N/A,0.0,0.0,,,0,low result,09:53
OIS,N/A,0.0,0.0,,,0,low result,09:53
ODT,N/A,0.0,0.0,,,0,low result,09:53
OESX,N/A,0.0,0.0,,,0,low result,09:53
OG,N/A,0.0,0.0,,,0,low result,09:53
OFS,N/A,0.0,0.0,,,0,low result,09:53
OEPW,N/A,0.0,0.0,,,0,no data,09:53
OCUP,N/A,0.0,0.0,,,0,low result,09:53
OCX,N/A,0.0,2.834,,,0,low result,09:49
OEG,N/A,0.0,0.0,,,0,low result,09:53
OBLG,N/A,0.0,0.0,,,0,low result,09:53
OCC,N/A,0.0,0.0,,,0,low result,09:53
OCAX,N/A,0.0,0.0,,,0,no data,09:53
NYMX,N/A,0.0,0.0,,,0,low result,09:53
OCG,N/A,0.0,0.0,,,0,low result,09:53
OACB,N/A,0.0,0.0,,,0,no data,09:53
OCA,N/A,0.0,0.0,,,0,low result,09:53
NXTC,N/A,0.0,0.0,,,0,low result,09:53
NXU,N/A,0.0,0.0,,,0,no data,09:53
NVOS,N/A,0.0,0.0,,,0,low result,09:53
NXTP,N/A,0.0,0.0,,,0,low result,09:53
NWHM,N/A,0.0,0.0,,,0,low result,09:53
NXTD,N/A,0.0,0.0,,,0,low result,09:53
NVIV,N/A,0.0,0.0,,,0,low result,09:53
NVSA,N/A,0.0,0.0,,,0,low result,09:53
NTIP,N/A,0.0,0.0,,,0,no data,09:53
NTWK,N/A,0.0,0.0,,,0,low result,09:53
NUZE,N/A,0.0,0.0,,,0,low result,09:53
NSTC,N/A,0.0,0.0,,,0,no data,09:53
NVFY,N/A,0.0,0.0,,,0,low result,09:53
NSTD,N/A,0.0,0.0,,,0,no data,09:53
NUWE,N/A,0.0,0.0,,,0,low result,09:53
NVCN,N/A,0.0,0.0,,,0,low result,09:53
NSTB,N/A,0.0,0.0,,,0,low result,09:53
NRBO,N/A,0.0,0.0,,,0,low result,09:53
NSL,N/A,0.0,0.0,,,0,low result,09:53
NRAC,N/A,0.0,0.0,,,0,no data,10:01
NRT,N/A,0.0,0.0,,,0,low result,10:01
NSPR,N/A,0.0,0.0,,,0,low result,10:01
NSH,N/A,0.0,0.0,,,0,low result,10:01
NRO,N/A,0.0,0.0,,,0,low result,10:01
NOVN,N/A,0.0,0.0,,,1,low result,10:01
NMTR,N/A,0.0,0.0,,,0,low result,10:01
NR,N/A,0.0,0.0,,,0,low result,10:01
NNA,N/A,0.0,0.0,,,0,low result,09:54
NNBR,N/A,0.0,0.0,,,0,low result,09:54
NNVC,N/A,0.0,0.0,,,0,low result,09:54
NPTN,N/A,0.0,0.0,,,0,low result,09:54
NOAC,N/A,0.0,0.0,,,0,no data,09:54
NLSP,N/A,0.0,0.0,,,0,spiked data,09:54
NMTC,N/A,0.0,0.0,,,0,low result,09:54
NM,N/A,0.0,0.0,,,0,spiked data,09:54
NMRD,N/A,0.0,0.0,,,0,low result,09:54
NML,N/A,0.0,0.0,,,0,low result,09:54
NMG,N/A,0.0,0.0,,,0,low result,09:54
NLTX,N/A,0.0,0.0,,,0,low result,09:54
NMMC,N/A,0.0,0.0,,,0,no data,09:54
NISN,N/A,0.0,0.0,,,0,low result,09:54
NINE,N/A,0.0,0.0,,,0,low result,09:54
NGCA,N/A,0.0,0.0,,,0,low result,09:54
NGS,N/A,0.0,0.0,,,0,low result,09:54
NL,N/A,0.0,0.0,,,0,low result,09:54
NHTC,N/A,0.0,0.0,,,0,low result,09:54
NGC,N/A,0.0,0.0,,,0,low result,09:54
NERV,N/A,0.0,0.0,,,0,low result,09:54
NDAC,N/A,0.0,0.0,,,0,no data,09:54
NEON,N/A,0.0,0.0,,,0,low result,09:54
NCMI,N/A,0.0,0.0,,,0,low result,09:54
NCZ,N/A,0.0,0.0,,,0,low result,09:54
NCNA,N/A,0.0,0.0,,,0,low result,09:54
NDRA,N/A,0.0,0.0,,,0,low result,09:54
NBY,N/A,0.0,0.0,,,0,spiked data,09:54
NBST,N/A,0.0,0.0,,,0,no data,09:54
NBSE,N/A,0.0,0.0,,,0,low result,09:54
NBRV,N/A,0.0,0.0,,,0,front zeros,09:54
NBEV,N/A,0.0,0.0,,,0,spiked data,09:54
NAVB,N/A,0.0,0.0,,,0,low result,09:54
NAK,N/A,0.0,0.0,,,0,low result,09:54
NAT,N/A,0.0,0.0,,,1,spiked data,09:54
MVO,N/A,0.0,0.0,,,0,low result,09:54
MYO,N/A,0.0,0.0,,,0,spiked data,09:54
MTR,N/A,0.0,0.0,,,0,low result,09:54
NAAC,N/A,0.0,0.0,,,0,no data,09:54
MYMD,N/A,0.0,0.0,,,0,low result,09:54
MYSZ,N/A,0.0,0.0,,,0,low result,09:54
MXC,N/A,0.0,0.0,,,0,low result,09:54
MTP,N/A,0.0,0.0,,,0,low result,09:54
MTBC,N/A,0.0,0.0,,,0,low result,09:54
MTNB,N/A,0.0,0.0,,,0,low result,09:54
MTAC,N/A,0.0,0.0,,,0,front zeros,09:54
MTEM,N/A,0.0,0.0,,,0,low result,09:54
MSN,N/A,0.0,1.126,,,0,low result,09:49
MTC,N/A,0.0,0.0,,,0,low result,09:54
MTCR,N/A,0.0,0.0,,,0,low result,09:54
MTA,N/A,0.0,0.0,,,0,spiked data,09:54
MREO,N/A,0.0,0.0,,,0,low result,09:54
MSD,N/A,0.0,0.0,,,0,low result,09:54
MSAC,N/A,0.0,0.0,,,0,no data,09:54
MRAM,N/A,0.0,0.0,,,0,spiked data,09:54
MRKR,N/A,0.0,0.0,,,0,spiked data,09:54
MRAC,N/A,0.0,0.0,,,0,no data,09:54
MRM,N/A,0.0,0.0,,,0,low result,09:54
MPAC,N/A,0.0,0.0,,,0,low result,09:54
MOHO,N/A,0.0,0.0,,,0,low result,09:54
MOGU,N/A,0.0,0.0,,,0,low result,09:54
MOSY,N/A,0.0,0.0,,,0,spiked data,09:54
MOTN,N/A,0.0,0.0,,,0,low result,09:54
MOVE,N/A,0.0,0.0,,,0,spiked data,09:54
MOTS,N/A,0.0,0.0,,,0,low result,09:54
MON,N/A,0.0,0.0,,,0,spiked data,09:54
MMMB,N/A,0.0,0.0,,,0,low result,09:54
MNDO,N/A,0.0,0.0,,,0,low result,09:54
MNPR,N/A,0.0,0.0,,,0,low result,09:54
MNTX,N/A,0.0,0.0,,,0,low result,09:54
MNOV,N/A,0.0,0.0,,,0,low result,09:54
MMT,N/A,0.0,0.0,,,0,low result,09:54
MITQ,N/A,0.0,0.0,,,0,spiked data,09:54
MLAC,N/A,0.0,0.0,,,0,low result,09:54
MMLP,N/A,0.0,0.0,,,0,low result,09:54
MLSS,N/A,0.0,0.0,,,0,low result,09:54
MKTY,N/A,0.0,0.0,,,0,low result,09:54
MITC,N/A,0.0,0.0,,,0,low result,09:54
MKD,N/A,0.0,0.0,,,0,low result,09:54
MITO,N/A,0.0,0.0,,,0,low result,09:54
MHLD,N/A,0.0,0.0,,,0,low result,09:54
MINM,N/A,0.0,0.0,,,0,low result,09:54
MHF,N/A,0.0,0.0,,,0,no data,09:54
MIST,N/A,0.0,0.0,,,0,spiked data,09:54
MIND,N/A,0.0,0.0,,,0,spiked data,09:54
MIN,N/A,0.0,0.0,,,0,spiked data,09:54
MGTA,N/A,0.0,0.0,,,0,low result,09:54
MFV,N/A,0.0,0.0,,,0,no data,10:01
MFIN,N/A,0.0,0.0,,,0,low result,10:01
MGF,N/A,0.0,0.0,,,0,low result,10:01
METC,N/A,0.0,0.0,,,0,low result,10:01
METX,N/A,0.0,0.0,,,0,low result,10:01
MFD,N/A,0.0,0.0,,,0,low result,10:01
MFH,N/A,0.0,0.0,,,0,low result,10:01
MFM,N/A,0.0,0.0,,,0,low result,10:01
MDVL,N/A,0.0,0.0,,,0,low result,09:54
MEDS,N/A,0.0,0.0,,,0,spiked data,09:54
MDRR,N/A,0.0,0.0,,,0,low result,09:54
MDWD,N/A,0.0,0.0,,,0,low result,09:54
MESA,N/A,0.0,0.0,,,0,spiked data,09:54
MDNA,N/A,0.0,0.0,,,0,low result,09:54
MDJH,N/A,0.0,0.0,,,0,no data,09:54
MEIP,N/A,0.0,0.0,,,0,low result,09:54
MCMJ,N/A,0.0,0.0,,,0,low result,09:54
MDGS,N/A,0.0,0.0,,,0,low result,09:54
MCHX,N/A,0.0,0.0,,,0,low result,09:54
MDH,N/A,0.0,0.0,,,0,low result,09:54
MCR,N/A,0.0,0.0,,,0,low result,09:54
MDIA,N/A,0.0,2.996,,,0,spiked data,09:49
MCBC,N/A,0.0,0.0,,,0,low result,09:54
MCN,N/A,0.0,0.0,,,0,low result,09:54
MBIO,N/A,0.0,0.0,,,0,low result,09:54
MCAD,N/A,0.0,0.0,,,0,low result,09:54
MBRX,N/A,0.0,0.0,,,0,spiked data,09:54
MBII,N/A,0.0,0.0,,,0,low result,09:54
MBOT,N/A,0.0,0.0,,,0,low result,09:54
MCAE,N/A,0.0,0.0,,,0,no data,09:54
MCAF,N/A,0.0,0.0,,,0,no data,09:54
MBTC,N/A,0.0,0.0,,,0,low result,09:54
MARK,N/A,0.0,0.0,,,0,spiked data,09:54
MACA,N/A,0.0,0.0,,,0,low result,09:54
MACQ,N/A,0.0,0.0,,,0,low result,09:54
MAGS,N/A,0.0,0.0,,,0,low result,09:54
MACC,N/A,0.0,0.0,,,0,low result,09:54
MARPS,N/A,0.0,0.0,,,0,low result,09:54
MAQC,N/A,0.0,0.0,,,0,no data,09:54
MACK,N/A,0.0,0.0,,,0,low result,09:54
LXU,N/A,0.0,0.0,,,0,low result,09:54
LVTX,N/A,0.0,0.0,,,0,low result,09:54
LXEH,N/A,0.0,0.0,,,0,no data,09:54
LYRA,N/A,0.0,0.0,,,0,low result,09:54
LWAC,N/A,0.0,0.0,,,0,low result,09:54
LYTS,N/A,0.0,0.0,,,0,low result,09:54
LYL,N/A,0.0,0.0,,,0,low result,09:54
LWAY,N/A,0.0,0.0,,,0,low result,09:54
LUMO,N/A,0.0,0.0,,,0,low result,09:54
LSEA,N/A,0.0,0.0,,,0,no data,09:54
LTRPA,N/A,0.0,0.0,,,0,low result,09:54
LVRA,N/A,0.0,0.0,,,0,no data,09:54
LUXA,N/A,0.0,0.0,,,0,no data,09:54
LTBR,N/A,0.0,0.0,,,0,low result,09:54
LTRX,N/A,0.0,0.0,,,0,low result,09:54
LSAQ,N/A,0.0,0.0,,,0,low result,09:54
LQDA,N/A,0.0,0.0,,,0,low result,09:54
LPTH,N/A,0.0,0.0,,,0,low result,09:54
LOGC,N/A,0.0,0.0,,,0,low result,09:54
LPCN,N/A,0.0,0.0,,,0,low result,09:54
LPTX,N/A,0.0,0.0,,,0,low result,09:54
LOKB,N/A,0.0,0.0,,,0,low result,09:54
LOV,N/A,0.0,0.0,,,0,low result,09:54
LODE,N/A,0.0,0.0,,,0,low result,09:54
LND,N/A,0.0,0.0,,,0,low result,09:54
LMFA,N/A,0.0,0.0,,,0,low result,09:54
LMB,N/A,0.0,0.0,,,0,low result,09:54
LNFA,N/A,0.0,0.0,,,0,no data,09:54
LOAN,N/A,0.0,0.0,,,0,spiked data,09:54
LNSR,N/A,0.0,0.0,,,0,low result,09:54
LMNL,N/A,0.0,0.0,,,0,low result,09:54
LMAO,N/A,0.0,0.0,,,0,low result,09:54
LIZI,N/A,0.0,0.0,,,0,spiked data,09:54
LLNW,N/A,0.0,0.0,,,0,spiked data,09:54
LIVX,N/A,0.0,0.0,,,0,spiked data,09:54
LIXT,N/A,0.0,0.0,,,0,low result,09:54
LJPC,N/A,0.0,0.0,,,0,low result,09:54
LJAQ,N/A,0.0,0.0,,,0,no data,09:54
LINK,N/A,0.0,0.0,,,0,low result,09:54
LINC,N/A,0.0,0.0,,,0,low result,09:54
LITB,N/A,0.0,0.0,,,0,spiked data,09:54
LIII,N/A,0.0,0.0,,,0,no data,09:54
LHDX,N/A,0.0,0.0,,,0,low result,09:54
LIQT,N/A,0.0,0.0,,,0,low result,09:54
LHC,N/A,0.0,0.0,,,0,low result,09:54
LGHL,N/A,0.0,0.0,,,0,spiked data,09:54
LGVN,N/A,0.0,0.0,,,0,spiked data,09:54
LFT,N/A,0.0,0.0,,,0,low result,09:54
LEXX,N/A,0.0,0.0,,,0,low result,09:54
LHAA,N/A,0.0,0.0,,,0,no data,09:54
LFVN,N/A,0.0,0.0,,,0,low result,09:54
LFTR,N/A,0.0,0.0,,,0,low result,09:54
LCTX,N/A,0.0,0.0,,,0,low result,09:54
LCI,N/A,0.0,0.0,,,0,spiked data,09:54
LEJU,N/A,0.0,0.0,,,0,low result,09:54
LEDS,N/A,0.0,0.0,,,0,low result,10:01
LDHA,N/A,0.0,0.0,,,0,no data,10:01
LCAP,N/A,0.0,0.0,,,0,no data,10:01
LBPS,N/A,0.0,0.0,,,0,low result,10:01
LEGA,N/A,0.0,0.0,,,0,low result,10:01
KURI,N/A,0.0,0.0,,,0,low result,10:01
KXIN,N/A,0.0,1.152,,,0,spiked data,09:49
LAIX,N/A,0.0,0.0,,,0,low result,10:01
KVSA,N/A,0.0,0.0,,,0,low result,10:01
KZR,N/A,0.0,0.0,,,0,low result,09:55
LBPH,N/A,0.0,0.0,,,0,low result,09:55
LAAA,N/A,0.0,0.0,,,0,no data,09:55
KZIA,N/A,0.0,0.0,,,0,low result,09:55
KULR,N/A,0.0,2.356,,,0,front zeros,09:49
KUKE,N/A,0.0,0.0,,,0,low result,09:55
KTCC,N/A,0.0,0.0,,,0,low result,09:55
KSMT,N/A,0.0,0.0,,,0,low result,09:55
KRMD,N/A,0.0,0.0,,,0,low result,09:55
KRNL,N/A,0.0,0.0,,,0,low result,09:55
KTRA,N/A,0.0,0.0,,,0,spiked data,09:55
KSI,N/A,0.0,0.0,,,0,low result,09:55
KOR,N/A,0.0,0.0,,,0,low result,09:55
KRKR,N/A,0.0,0.0,,,0,low result,09:55
KMDA,N/A,0.0,0.0,,,0,low result,09:55
KNDI,N/A,0.0,0.0,,,0,spiked data,09:55
KRBP,N/A,0.0,0.0,,,0,low result,09:55
KMF,N/A,0.0,0.0,,,0,low result,09:55
KLXE,N/A,0.0,0.0,,,0,low result,09:55
KLR,N/A,0.0,0.0,,,0,low result,09:55
KIII,N/A,0.0,0.0,,,0,no data,09:55
KIQ,N/A,0.0,0.0,,,0,low result,09:55
KINZ,N/A,0.0,0.0,,,0,no data,09:55
KINS,N/A,0.0,0.0,,,0,low result,09:55
KIN,N/A,0.0,0.0,,,0,low result,09:55
KLDO,N/A,0.0,0.0,,,0,low result,09:55
KLAQ,N/A,0.0,0.0,,,0,no data,09:55
KERN,N/A,0.0,0.0,,,0,low result,09:55
KFS,N/A,0.0,0.0,,,0,too many zeros,09:55
KALA,N/A,0.0,0.0,,,0,low result,09:55
KAVL,N/A,0.0,0.0,,,0,low result,09:55
KBSF,N/A,0.0,0.0,,,0,low result,09:55
KFFB,N/A,0.0,0.0,,,0,low result,09:55
KBNT,N/A,0.0,0.0,,,0,low result,09:55
KCAC,N/A,0.0,0.0,,,0,low result,09:55
JVA,N/A,0.0,0.0,,,0,low result,09:55
KAII,N/A,0.0,0.0,,,0,no data,09:55
KAIR,N/A,0.0,0.0,,,0,no data,09:55
JYAC,N/A,0.0,0.0,,,0,no data,09:55
JZXN,N/A,0.0,0.0,,,0,spiked data,09:55
JWEL,N/A,0.0,0.0,,,0,low result,09:55
JT,N/A,0.0,0.0,,,0,low result,09:55
JOFF,N/A,0.0,0.0,,,0,no data,09:55
JRSH,N/A,0.0,0.0,,,0,low result,09:55
JNCE,N/A,0.0,0.0,,,0,low result,09:55
JOB,N/A,0.0,0.0,,,0,low result,09:55
JRO,N/A,0.0,0.0,,,0,no data,09:55
JRJC,N/A,0.0,0.0,,,0,low result,09:55
JOF,N/A,0.0,0.0,,,0,no data,09:55
JFIN,N/A,0.0,0.0,,,1,low result,09:55
JG,N/A,0.0,0.0,,,0,low result,09:55
JEMD,N/A,0.0,0.0,,,0,no data,09:55
JFU,N/A,0.0,0.0,,,0,spiked data,09:55
JMM,N/A,0.0,0.0,,,0,low result,09:55
JEQ,N/A,0.0,0.0,,,0,no data,09:55
JHAA,N/A,0.0,0.0,,,0,no data,09:55
JMP,N/A,0.0,0.0,,,0,low result,09:55
IVAN,N/A,0.0,0.0,,,0,low result,09:55
JCO,N/A,0.0,0.0,,,0,low result,09:55
JCS,N/A,0.0,0.0,,,0,low result,09:55
JCIC,N/A,0.0,0.0,,,0,no data,09:55
IVC,N/A,0.0,0.0,,,0,low result,09:55
JAN,N/A,0.0,0.0,,,0,spiked data,09:55
IZEA,N/A,0.0,0.0,,,0,spiked data,09:55
JAGX,N/A,0.0,2.949,1.27,1.28,5,low result,09:49
ITP,N/A,0.0,0.0,,,0,spiked data,09:55
ISUN,N/A,0.0,0.0,,,0,low result,09:55
ITRG,N/A,0.0,0.0,,,0,low result,09:55
ISSC,N/A,0.0,0.0,,,0,low result,09:55
ITI,N/A,0.0,0.0,,,0,low result,09:55
IVAC,N/A,0.0,0.0,,,0,low result,09:55
ITHX,N/A,0.0,0.0,,,0,no data,09:55
ISOS,N/A,0.0,0.0,,,0,low result,09:55
ISLE,N/A,0.0,0.0,,,0,low result,09:55
ISIG,N/A,0.0,0.0,,,0,no data,09:55
IRS,N/A,0.0,0.0,,,0,low result,09:55
ISAA,N/A,0.0,0.0,,,0,no data,09:55
ISPC,N/A,0.0,0.0,,,0,spiked data,09:55
IPHA,N/A,0.0,0.0,,,0,no data,09:55
IPDN,N/A,0.0,0.0,,,0,low result,09:55
INVO,N/A,0.0,0.0,,,0,low result,09:55
IPW,N/A,0.0,0.0,,,0,low result,09:55
IPA,N/A,0.0,0.0,,,0,spiked data,09:55
