tickerSymbol,trendPriceRelationship,currentTrend,previousTrend,currentPrice,previousPrice,topOccurrences,reason,timeScanned
NYMX,,0.0,,,,0,low result,06:50
OCA,,0.0,,,,0,low result,06:50
OACB,,0.0,,,,0,low result,06:50
OBLG,,0.0,,,,0,low result,06:50
NWHM,,0.0,,,,0,no data,06:50
NXTD,,0.0,,,,0,low result,06:50
NXTC,,0.0,,,,0,low result,06:50
NXTP,,0.0,,,,0,low result,06:50
NXU,,0.0,,,,0,no data,06:50
NVOS,,0.0,,,,0,low result,06:50
NVSA,,0.0,,,,0,low result,06:50
NVIV,,0.0,,,,0,low result,06:50
NSTC,,0.0,,,,0,no data,06:50
NUWE,,0.0,,,,0,low result,06:50
NTIP,,0.0,,,,0,no data,06:50
NSTD,,0.0,,,,0,no data,06:50
NVFY,,0.0,,,,0,low result,06:50
NVCN,,0.0,,,,0,low result,06:50
NTWK,,0.0,,,,0,low result,06:50
NUZE,,0.0,,,,0,low result,06:50
NSPR,,0.0,,,,0,low result,06:50
NRT,,0.0,,,,0,low result,06:50
NRAC,,0.0,,,,0,no data,06:50
NRO,,0.0,,,,0,low result,06:50
NSL,,0.0,,,,0,low result,06:50
NRBO,,0.0,,,,0,low result,06:50
NSH,,0.0,,,,0,low result,06:50
NSTB,,0.0,,,,0,low result,06:50
NOVN,,0.0,,,,0,low result,06:50
NR,,0.0,,,,0,low result,06:50
NNBR,,0.0,,,,0,low result,06:50
NOAC,,0.0,,,,0,low result,06:50
NPTN,,0.0,,,,0,low result,06:50
NNA,,0.0,,,,0,low result,06:50
NMTR,,0.0,,,,0,low result,06:50
NNVC,,0.0,,,,0,low result,06:50
NLTX,,0.0,,,,0,low result,06:50
NM,,0.0,,,,0,low result,06:50
NMMC,,0.0,,,,0,no data,06:50
NMTC,,0.0,,,,0,low result,06:50
NML,,0.0,,,,0,low result,06:50
NMG,,0.0,,,,0,low result,06:50
NLSP,,0.0,,,,0,low result,06:50
NMRD,,0.0,,,,0,low result,06:50
NINE,,0.0,,,,0,spiked data,06:50
NGS,,0.0,,,,0,low result,06:50
NGL,,0.0,,,,0,low result,06:50
NGCA,,0.0,,,,0,low result,06:50
NL,,0.0,,,,0,low result,06:50
NH,,0.0,,,,0,spiked data,06:50
NISN,,0.0,,,,0,no data,06:50
NHTC,,0.0,,,,0,low result,06:50
NGC,,0.0,,,,0,low result,06:50
NEPH,,0.0,,,,0,low result,06:50
NES,,0.0,,,,0,low result,06:50
NEXT,,0.0,,,,0,low result,06:50
NGAC,,0.0,,,,0,low result,06:50
NEPT,,0.0,,,,0,low result,06:50
NERV,,0.0,,,,0,low result,06:50
NBST,,0.0,,,,0,no data,06:50
NCMI,,0.0,,,,0,low result,06:50
NCZ,,0.0,,,,0,low result,06:50
NBY,,0.0,,,,0,low result,06:50
NDRA,,0.0,,,,0,low result,06:50
NDAC,,0.0,,,,0,no data,06:50
NEON,,0.0,,,,0,low result,06:50
NCNA,,0.0,,,,0,low result,06:50
NAK,,0.0,,,,0,low result,06:50
NBEV,,0.0,,,,0,low result,06:50
NAVB,,0.0,,,,0,low result,06:50
NBRV,,0.0,,,,0,low result,06:50
NAT,,0.0,,,,0,low result,06:50
NAKD,,0.0,,,,0,low result,06:50
NAOV,,0.0,,,,0,spiked data,06:50
NBSE,,0.0,,,,0,low result,06:50
MYMD,,0.0,,,,0,low result,06:50
MTR,,0.0,,,,0,low result,06:50
MYSZ,,0.0,,,,0,low result,06:50
MYO,,0.0,,,,0,low result,06:50
MVO,,0.0,,,,0,low result,06:50
NAAC,,0.0,,,,0,no data,06:50
MXC,,0.0,,,,0,low result,06:50
MTP,,0.0,,,,0,low result,06:50
MTC,,0.0,,,,0,low result,06:50
MTA,,0.0,,,,0,low result,06:50
MTEM,,0.0,,,,0,no data,06:50
MSN,,0.0,,,,0,low result,06:50
MTNB,,0.0,,,,0,low result,06:50
MTBC,,0.0,,,,0,low result,06:50
MTCR,,0.0,,,,0,low result,06:50
MTAC,,0.0,,,,0,no data,06:50
MSD,,0.0,,,,0,low result,06:50
MRKR,,0.0,,,,0,low result,06:50
MSAC,,0.0,,,,0,low result,06:50
MREO,,0.0,,,,0,low result,06:50
MRAM,,0.0,,,,0,low result,06:50
MRM,,0.0,,,,0,no data,06:50
MRAC,,0.0,,,,0,no data,06:50
MOVE,,0.0,,,,0,low result,06:50
MOHO,,0.0,,,,0,low result,06:50
MOGU,,0.0,,,,0,low result,06:50
MOTN,,0.0,,,,0,low result,06:50
MOTS,,0.0,,,,0,low result,06:50
MON,,0.0,,,,0,low result,06:50
MPAC,,0.0,,,,0,too many zeros,06:50
MOSY,,0.0,,,,0,low result,06:50
MMMB,,0.0,,,,0,low result,06:50
MNDO,,0.0,,,,0,low result,06:50
MMT,,0.0,,,,0,low result,06:50
MNTX,,0.0,,,,0,no data,06:50
MN,,0.0,,,,0,low result,06:50
MNOV,,0.0,,,,0,low result,06:50
MNPR,,0.0,,,,0,low result,06:50
MITQ,,0.0,,,,0,low result,06:50
MITO,,0.0,,,,0,low result,06:50
MLSS,,0.0,,,,0,low result,06:50
MITC,,0.0,,,,0,low result,06:50
MKD,,0.0,,,,0,low result,06:50
MKTY,,0.0,,,,0,low result,06:50
MMLP,,0.0,,,,0,low result,06:50
MLAC,,0.0,,,,0,no data,06:50
MINM,,0.0,,,,0,low result,06:50
MIN,,0.0,,,,0,low result,06:50
MIST,,0.0,,,,0,low result,06:50
MICT,,0.0,,,,0,low result,06:50
MGTA,,0.0,,,,0,low result,06:50
MHLD,,0.0,,,,0,no data,06:50
MHF,,0.0,,,,0,no data,06:50
MIND,,0.0,,,,0,low result,06:50
MGF,,0.0,,,,0,no data,06:49
MFV,,0.0,,,,0,no data,06:49
MFIN,,0.0,,,,0,no data,06:49
METC,,0.0,,,,0,low result,06:49
METX,,0.0,,,,0,low result,06:49
MFH,,0.0,,,,0,low result,06:49
MFM,,0.0,,,,0,no data,06:49
MFD,,0.0,,,,0,no data,06:49
MDWD,,0.0,,,,0,low result,06:49
MEIP,,0.0,,,,0,low result,06:49
MDVL,,0.0,,,,0,low result,06:49
MDRR,,0.0,,,,0,low result,06:49
MESA,,0.0,,,,0,low result,06:49
MEDS,,0.0,,,,0,low result,06:49
MDNA,,0.0,,,,0,spiked data,06:49
MDJH,,0.0,,,,0,no data,06:49
MCN,,0.0,,,,0,low result,06:49
MDGS,,0.0,,,,0,low result,06:49
MCHX,,0.0,,,,0,low result,06:49
MDIA,,0.0,,,,0,low result,06:49
MCMJ,,0.0,,,,0,low result,06:49
MCR,,0.0,,,,0,low result,06:49
MCBC,,0.0,,,,0,no data,06:49
MDH,,0.0,,,,0,no data,06:49
MBTC,,0.0,,,,0,low result,06:49
MBIO,,0.0,,,,0,low result,06:49
MCAE,,0.0,,,,0,no data,06:49
MCAD,,0.0,,,,0,low result,06:49
MCAF,,0.0,,,,0,no data,06:49
MBOT,,0.0,,,,0,low result,06:49
MBRX,,0.0,,,,0,low result,06:49
MBII,,0.0,,,,0,low result,06:49
MACC,,0.0,,,,0,no data,06:49
MAGS,,0.0,,,,0,spiked data,06:49
MACK,,0.0,,,,0,low result,06:49
MACQ,,0.0,,,,0,low result,06:49
MARK,,0.0,,,,0,low result,06:49
MACA,,0.0,,,,0,low result,06:49
MAQC,,0.0,,,,0,no data,06:49
MARPS,,0.0,,,,0,no data,06:49
LVTX,,0.0,,,,0,low result,06:49
LXU,,0.0,,,,0,low result,06:49
LSEA,,0.0,,,,0,no data,06:49
LUB,,0.0,,,,0,low result,06:49
LTRPA,,0.0,,,,0,low result,06:49
LUMO,,0.0,,,,0,low result,06:49
LTBR,,0.0,,,,0,low result,06:49
LVRA,,0.0,,,,0,no data,06:49
LTRX,,0.0,,,,0,no data,06:49
LUXA,,0.0,,,,0,low result,06:49
LPCN,,0.0,,,,0,low result,06:49
LQDA,,0.0,,,,0,low result,06:49
LOV,,0.0,,,,0,low result,06:49
LPTH,,0.0,,,,0,low result,06:49
LOGC,,0.0,,,,0,low result,06:49
LPTX,,0.0,,,,0,low result,06:49
LSAQ,,0.0,,,,0,no data,06:49
LOKB,,0.0,,,,0,low result,06:49
LND,,0.0,,,,0,low result,06:49
LODE,,0.0,,,,0,low result,06:49
LMFA,,0.0,,,,0,low result,06:49
LMNL,,0.0,,,,0,low result,06:49
LNFA,,0.0,,,,0,no data,06:49
LNSR,,0.0,,,,0,no data,06:49
LOAN,,0.0,,,,0,low result,06:49
LMB,,0.0,,,,0,low result,06:49
LKCO,,0.0,,,,0,low result,06:49
LMAO,,0.0,,,,0,low result,06:49
LJPC,,0.0,,,,0,low result,06:49
LLNW,,0.0,,,,0,low result,06:49
LJAQ,,0.0,,,,0,no data,06:49
LIZI,,0.0,,,,0,low result,06:49
LIVX,,0.0,,,,0,low result,06:49
LIXT,,0.0,,,,0,low result,06:49
LHC,,0.0,,,,0,low result,06:49
LITB,,0.0,,,,0,low result,06:49
LIFE,,0.0,,,,0,low result,06:49
LINK,,0.0,,,,0,low result,06:49
LHDX,,0.0,,,,0,low result,06:49
LIQT,,0.0,,,,0,low result,06:49
LIII,,0.0,,,,0,no data,06:49
LINC,,0.0,,,,0,low result,06:49
LFT,,0.0,,,,0,low result,06:49
LGVN,,0.0,,,,0,low result,06:49
LEXX,,0.0,,,,0,spiked data,06:49
LFMD,,0.0,,,,0,low result,06:49
LFTR,,0.0,,,,0,low result,06:49
LHAA,,0.0,,,,0,no data,06:49
LGHL,,0.0,,,,0,low result,06:49
LFVN,,0.0,,,,0,low result,06:49
LEJU,,0.0,,,,0,low result,06:49
LCTX,,0.0,,,,0,low result,06:49
LCI,,0.0,,,,0,low result,06:49
LCAP,,0.0,,,,0,low result,06:49
LBPS,,0.0,,,,0,low result,06:49
LDHA,,0.0,,,,0,no data,06:49
LEDS,,0.0,,,,0,low result,06:49
LEGA,,0.0,,,,0,low result,06:49
LAAA,,0.0,,,,0,no data,06:49
KVSA,,0.0,,,,0,low result,06:49
LBPH,,0.0,,,,0,no data,06:49
LAIX,,0.0,,,,0,low result,06:49
KZIA,,0.0,,,,0,low result,06:49
KXIN,,0.0,,,,0,low result,06:49
KZR,,0.0,,,,0,low result,06:49
KURI,,0.0,,,,0,low result,06:49
KUKE,,0.0,,,,0,no data,06:49
KSMT,,0.0,,,,0,low result,06:49
KRNL,,0.0,,,,0,no data,06:49
KULR,,0.0,,,,0,low result,06:49
KTCC,,0.0,,,,0,low result,06:49
KRMD,,0.0,,,,0,low result,06:49
KSI,,0.0,,,,0,low result,06:49
KTRA,,0.0,,,,0,low result,06:49
KOR,,0.0,,,,0,low result,06:49
KMF,,0.0,,,,0,low result,06:49
KMDA,,0.0,,,,0,low result,06:49
KLXE,,0.0,,,,0,low result,06:49
KRKR,,0.0,,,,0,no data,06:49
KNDI,,0.0,,,,0,low result,06:49
KRBP,,0.0,,,,0,low result,06:49
KMPH,,0.0,,,,0,spiked data,06:49
KIQ,,0.0,,,,0,low result,06:49
KLR,,0.0,,,,0,spiked data,06:49
KLAQ,,0.0,,,,0,no data,06:49
KIN,,0.0,,,,0,low result,06:49
KINS,,0.0,,,,0,no data,06:49
KINZ,,0.0,,,,0,no data,06:49
KIII,,0.0,,,,0,no data,06:49
KLDO,,0.0,,,,0,low result,06:49
KAVL,,0.0,,,,0,low result,06:49
KALA,,0.0,,,,0,low result,06:49
KCAC,,0.0,,,,0,low result,06:49
KFS,,0.0,,,,0,low result,06:49
KERN,,0.0,,,,0,low result,06:49
KFFB,,0.0,,,,0,low result,06:49
KBNT,,0.0,,,,0,low result,06:49
KBSF,,0.0,,,,0,low result,06:49
JWEL,,0.0,,,,0,low result,06:49
JT,,0.0,,,,0,low result,06:49
KAIR,,0.0,,,,0,no data,06:49
JUPW,,0.0,,,,0,low result,06:49
JZXN,,0.0,,,,0,spiked data,06:49
JYAC,,0.0,,,,0,no data,06:49
KAII,,0.0,,,,0,no data,06:49
JVA,,0.0,,,,0,low result,06:49
JOFF,,0.0,,,,0,low result,06:49
JP,,0.0,,,,0,low result,06:49
JRO,,0.0,,,,0,no data,06:49
JOF,,0.0,,,,0,no data,06:49
JRSH,,0.0,,,,0,low result,06:49
JOB,,0.0,,,,0,low result,06:49
JNCE,,0.0,,,,0,low result,06:49
JMM,,0.0,,,,0,no data,06:49
JFU,,0.0,,,,0,low result,06:49
JMP,,0.0,,,,0,low result,06:49
JFIN,,0.0,,,,0,low result,06:49
JHAA,,0.0,,,,0,no data,06:49
JEQ,,0.0,,,,0,no data,06:49
JEMD,,0.0,,,,0,no data,06:49
JG,,0.0,,,,0,low result,06:49
JCO,,0.0,,,,0,low result,06:48
IVC,,0.0,,,,0,low result,06:48
IZEA,,0.0,,,,0,low result,06:48
JCS,,0.0,,,,0,low result,06:48
JAGX,,0.0,,,,0,low result,06:48
IVAN,,0.0,,,,0,low result,06:48
JAN,,0.0,,,,0,spiked data,06:48
JCIC,,0.0,,,,0,no data,06:48
ITP,,0.0,,,,0,spiked data,06:48
ITRM,,0.0,,,,0,spiked data,06:48
ITI,,0.0,,,,0,low result,06:48
ISUN,,0.0,,,,0,low result,06:48
IVAC,,0.0,,,,0,low result,06:48
ITRG,,0.0,,,,0,low result,06:48
ITHX,,0.0,,,,0,no data,06:48
ISSC,,0.0,,,,0,low result,06:48
ISAA,,0.0,,,,0,no data,06:48
ISIG,,0.0,,,,0,low result,06:48
IRS,,0.0,,,,0,low result,06:48
ISPC,,0.0,,,,0,low result,06:48
IRIX,,0.0,,,,0,no data,06:48
ISR,,0.0,,,,0,low result,06:48
ISOS,,0.0,,,,0,no data,06:48
ISLE,,0.0,,,,0,low result,06:48
IPVI,,0.0,,,,0,no data,06:48
IPDN,,0.0,,,,0,low result,06:48
INVO,,0.0,,,,0,low result,06:48
IO,,0.0,,,,0,low result,06:48
IPA,,0.0,,,,0,low result,06:48
IPVA,,0.0,,,,0,no data,06:48
IPHA,,0.0,,,,0,no data,06:48
IPW,,0.0,,,,0,low result,06:48
INKA,,0.0,,,,0,low result,06:48
INFI,,0.0,,,,0,spiked data,06:48
INM,,0.0,,,,0,low result,06:48
INTZ,,0.0,,,,0,low result,06:48
INPX,,0.0,,,,0,spiked data,06:48
INUV,,0.0,,,,0,low result,06:48
INDO,,0.0,,,,0,low result,06:48
INOD,,0.0,,,,0,low result,06:48
IMMP,,0.0,,,,0,low result,06:48
IMPX,,0.0,,,,0,no data,06:48
IMH,,0.0,,,,0,low result,06:48
IMTE,,0.0,,,,0,low result,06:48
IMMR,,0.0,,,,0,low result,06:48
IMV,,0.0,,,,0,spiked data,06:48
IMUX,,0.0,,,,0,low result,06:48
IMRA,,0.0,,,,0,low result,06:48
III,,0.0,,,,0,low result,06:48
IIAC,,0.0,,,,0,no data,06:48
IINN,,0.0,,,,0,low result,06:48
IIII,,0.0,,,,0,no data,06:48
IMCC,,0.0,,,,0,low result,06:48
IKT,,0.0,,,,0,low result,06:48
IMAC,,0.0,,,,0,low result,06:48
IMBI,,0.0,,,,0,low result,06:48
IHIT,,0.0,,,,0,no data,06:48
IHD,,0.0,,,,0,no data,06:48
IH,,0.0,,,,0,low result,06:48
IHT,,0.0,,,,0,low result,06:48
IHTA,,0.0,,,,0,no data,06:48
IGNY,,0.0,,,,0,no data,06:48
IGIC,,0.0,,,,0,low result,06:48
IGC,,0.0,,,,0,low result,06:48
IGAC,,0.0,,,,0,low result,06:48
IFBD,,0.0,,,,0,low result,06:48
ID,,0.0,,,,0,spiked data,06:48
IGA,,0.0,,,,0,low result,06:48
IDRA,,0.0,,,,0,low result,06:48
IFRX,,0.0,,,,0,spiked data,06:48
IFMK,,0.0,,,,0,no data,06:48
IDN,,0.0,,,,0,low result,06:48
IBER,,0.0,,,,0,low result,06:48
ICD,,0.0,,,,0,low result,06:48
IAF,,0.0,,,,0,no data,06:48
ICCC,,0.0,,,,0,no data,06:48
IBIO,,0.0,,,,0,low result,06:48
ICMB,,0.0,,,,0,no data,06:48
ICLK,,0.0,,,,0,low result,06:48
ICON,,0.0,,,,0,low result,06:48
IACC,,0.0,,,,0,no data,06:48
HZN,,0.0,,,,0,low result,06:48
IACB,,0.0,,,,0,no data,06:48
IAE,,0.0,,,,0,no data,06:48
HYAC,,0.0,,,,0,no data,06:48
HYMC,,0.0,,,,0,low result,06:48
HYB,,0.0,,,,0,no data,06:48
HYW,,0.0,,,,0,no data,06:48
HX,,0.0,,,,0,low result,06:48
HUSA,,0.0,,,,0,low result,06:48
HUDI,,0.0,,,,0,no data,06:48
HTY,,0.0,,,,0,no data,06:48
HUGS,,0.0,,,,0,no data,06:48
HUSN,,0.0,,,,0,low result,06:48
HUIZ,,0.0,,,,0,low result,06:48
HUGE,,0.0,,,,0,low result,06:48
HROW,,0.0,,,,0,low result,06:48
HOTH,,0.0,,,,0,spiked data,06:48
HOOK,,0.0,,,,0,spiked data,06:48
HOFV,,0.0,,,,0,spiked data,06:48
HPX,,0.0,,,,0,no data,06:48
HNRG,,0.0,,,,0,low result,06:48
HMLP,,0.0,,,,0,low result,06:48
HNNA,,0.0,,,,0,low result,06:48
HMCO,,0.0,,,,0,no data,06:48
HJLI,,0.0,,,,0,spiked data,06:48
HIHO,,0.0,,,,0,low result,06:48
HLXA,,0.0,,,,0,no data,06:48
HITI,,0.0,,,,0,low result,06:48
HIX,,0.0,,,,0,low result,06:48
HLAH,,0.0,,,,0,no data,06:48
HIO,,0.0,,,,0,low result,06:48
HIL,,0.0,,,,0,low result,06:48
HGLB,,0.0,,,,0,low result,06:48
HEPA,,0.0,,,,0,low result,06:48
HGSH,,0.0,,,,0,low result,06:48
HCWB,,0.0,,,,0,low result,06:48
HIGA,,0.0,,,,0,no data,06:48
HDSN,,0.0,,,,0,low result,06:48
HGBL,,0.0,,,,0,low result,06:48
HFFG,,0.0,,,,0,low result,06:48
HCHC,,0.0,,,,0,low result,06:48
HCDI,,0.0,,,,0,low result,06:48
HCAR,,0.0,,,,0,low result,06:48
HCIC,,0.0,,,,0,low result,06:48
HCCC,,0.0,,,,0,no data,06:48
HBP,,0.0,,,,0,low result,06:48
HCII,,0.0,,,,0,no data,06:48
HCAQ,,0.0,,,,0,low result,06:48
GVP,,0.0,,,,0,low result,06:48
GWGH,,0.0,,,,0,low result,06:48
HAPP,,0.0,,,,0,low result,06:48
HARP,,0.0,,,,0,low result,06:48
HALL,,0.0,,,,0,low result,06:48
GXII,,0.0,,,,0,no data,06:48
HBIO,,0.0,,,,0,low result,06:48
GWAC,,0.0,,,,0,low result,06:48
GURE,,0.0,,,,0,low result,06:48
GTX,,0.0,,,,0,low result,06:48
GUT,,0.0,,,,0,low result,06:48
GTPA,,0.0,,,,0,no data,06:48
GTE,,0.0,,,,0,low result,06:48
GTEC,,0.0,,,,0,low result,06:48
GTIM,,0.0,,,,0,low result,06:48
GTYH,,0.0,,,,0,low result,06:48
GSV,,0.0,,,,0,low result,06:48
GSIT,,0.0,,,,0,no data,06:48
GSQD,,0.0,,,,0,no data,06:48
GSS,,0.0,,,,0,low result,06:48
GRTX,,0.0,,,,0,no data,06:48
GRVI,,0.0,,,,0,low result,06:48
GSAQ,,0.0,,,,0,no data,06:48
GSMG,,0.0,,,,0,low result,06:48
GRTS,,0.0,,,,0,low result,06:48
GRF,,0.0,,,,0,low result,06:48
GROY,,0.0,,,,0,low result,06:48
GRIL,,0.0,,,,0,low result,06:48
GRNQ,,0.0,,,,0,low result,06:48
GROW,,0.0,,,,0,low result,06:48
GROM,,0.0,,,,0,low result,06:48
GRAY,,0.0,,,,0,low result,06:48
GOVX,,0.0,,,,0,low result,06:48
GOED,,0.0,,,,0,low result,06:48
GPAC,,0.0,,,,0,no data,06:48
GPM,,0.0,,,,0,low result,06:48
GORO,,0.0,,,,0,front zeros,06:48
GPL,,0.0,,,,0,low result,06:48
GNUS,,0.0,,,,0,spiked data,06:48
GOBI,,0.0,,,,0,low result,06:48
GNT,,0.0,,,,0,no data,06:48
GNE,,0.0,,,,0,low result,06:48
GNPX,,0.0,,,,0,low result,06:48
GNLN,,0.0,,,,0,low result,06:48
GNSS,,0.0,,,,0,low result,06:48
GNFT,,0.0,,,,0,no data,06:48
GNCA,,0.0,,,,0,low result,06:48
GNAC,,0.0,,,,0,no data,06:48
GMDA,,0.0,,,,0,low result,06:48
GLTO,,0.0,,,,0,spiked data,06:48
GMTX,,0.0,,,,0,low result,06:48
GLYC,,0.0,,,,0,low result,06:48
GMBL,,0.0,,,,0,spiked data,06:48
GLRE,,0.0,,,,0,low result,06:48
GMVD,,0.0,,,,0,low result,06:48
GMBT,,0.0,,,,0,no data,06:48
GLOP,,0.0,,,,0,low result,06:48
GLMD,,0.0,,,,0,low result,06:48
GLG,,0.0,,,,0,low result,06:48
GLDG,,0.0,,,,0,low result,06:48
GLHA,,0.0,,,,0,no data,06:48
GLBS,,0.0,,,,0,low result,06:48
GLBL,,0.0,,,,0,no data,06:48
GLAQ,,0.0,,,,0,no data,06:48
GHSI,,0.0,,,,0,spiked data,06:47
GGT,,0.0,,,,0,low result,06:47
GHAC,,0.0,,,,0,low result,06:47
GEOS,,0.0,,,,0,low result,06:47
GGMC,,0.0,,,,0,no data,06:47
GFOR,,0.0,,,,0,no data,06:47
GFX,,0.0,,,,0,low result,06:47
GERN,,0.0,,,,0,spiked data,06:47
GECC,,0.0,,,,0,low result,06:47
GENE,,0.0,,,,0,low result,06:47
GEG,,0.0,,,,0,low result,06:47
GDL,,0.0,,,,0,low result,06:47
GCV,,0.0,,,,0,low result,06:47
GBR,,0.0,,,,0,low result,06:47
GBOX,,0.0,,,,0,low result,06:47
GAU,,0.0,,,,0,low result,06:47
GBS,,0.0,,,,0,low result,06:47
GASS,,0.0,,,,0,low result,06:47
GCAC,,0.0,,,,0,no data,06:47
GAPA,,0.0,,,,0,no data,06:47
GAMB,,0.0,,,,0,low result,06:47
GALT,,0.0,,,,0,low result,06:47
GANX,,0.0,,,,0,no data,06:47
GAMC,,0.0,,,,0,no data,06:47
FZT,,0.0,,,,0,no data,06:47
GAME,,0.0,,,,0,low result,06:47
FWP,,0.0,,,,0,low result,06:47
FURY,,0.0,,,,0,low result,06:47
FUSN,,0.0,,,,0,low result,06:47
FVT,,0.0,,,,0,low result,06:47
FUSE,,0.0,,,,0,low result,06:47
FVAM,,0.0,,,,0,no data,06:47
FUND,,0.0,,,,0,low result,06:47
FVE,,0.0,,,,0,low result,06:47
FWAC,,0.0,,,,0,no data,06:47
FTK,,0.0,,,,0,low result,06:47
FTFT,,0.0,,,,0,low result,06:47
FTPA,,0.0,,,,0,no data,06:47
FTEV,,0.0,,,,0,no data,06:47
FTEK,,0.0,,,,0,low result,06:47
FTF,,0.0,,,,0,low result,06:47
FULC,,0.0,,,,0,low result,06:47
FTRP,,0.0,,,,0,low result,06:47
FT,,0.0,,,,0,low result,06:47
FTAA,,0.0,,,,0,low result,06:47
FSRX,,0.0,,,,0,low result,06:47
FSII,,0.0,,,,0,no data,06:47
FSTX,,0.0,,,,0,low result,06:47
FSSI,,0.0,,,,0,no data,06:47
FSI,,0.0,,,,0,no data,06:47
FSEA,,0.0,,,,0,no data,06:47
FRSG,,0.0,,,,0,no data,06:47
FRW,,0.0,,,,0,no data,06:47
FRXB,,0.0,,,,0,no data,06:47
FRLN,,0.0,,,,0,low result,06:47
FRON,,0.0,,,,0,low result,06:47
FRSX,,0.0,,,,0,low result,06:47
FREQ,,0.0,,,,0,low result,06:47
FRBK,,0.0,,,,0,low result,06:47
FORE,,0.0,,,,0,low result,06:47
FPL,,0.0,,,,0,low result,06:47
FNCB,,0.0,,,,0,front zeros,06:47
FNHC,,0.0,,,,0,low result,06:47
FOXW,,0.0,,,,0,no data,06:47
FOA,,0.0,,,,0,spiked data,06:47
FORD,,0.0,,,,0,low result,06:47
FPAY,,0.0,,,,0,low result,06:47
FLUX,,0.0,,,,0,low result,06:47
FMIV,,0.0,,,,0,no data,06:47
FLXN,,0.0,,,,0,low result,06:47
FLL,,0.0,,,,0,low result,06:47
FLNT,,0.0,,,,0,low result,06:47
FLMN,,0.0,,,,0,no data,06:47
FLGC,,0.0,,,,0,low result,06:47
FLME,,0.0,,,,0,no data,06:47
FHS,,0.0,,,,0,no data,06:47
FIV,,0.0,,,,0,no data,06:47
FGF,,0.0,,,,0,low result,06:47
FIXX,,0.0,,,,0,low result,06:47
FGB,,0.0,,,,0,low result,06:47
FLAC,,0.0,,,,0,low result,06:47
FHTX,,0.0,,,,0,no data,06:47
FKWL,,0.0,,,,0,spiked data,06:47
FF,,0.0,,,,0,spiked data,06:47
FFHL,,0.0,,,,0,low result,06:47
FCRD,,0.0,,,,0,low result,06:47
FENG,,0.0,,,,0,low result,06:47
FENC,,0.0,,,,0,low result,06:47
FEDU,,0.0,,,,0,no data,06:47
FEIM,,0.0,,,,0,no data,06:47
FEMY,,0.0,,,,0,low result,06:47
FCAX,,0.0,,,,0,no data,06:47
FACA,,0.0,,,,0,no data,06:47
EZGO,,0.0,,,,0,low result,06:47
EXTN,,0.0,,,,0,low result,06:47
EYEN,,0.0,,,,0,low result,06:47
EYES,,0.0,,,,0,low result,06:47
EYEG,,0.0,,,,0,low result,06:47
EYPT,,0.0,,,,0,low result,06:47
EXN,,0.0,,,,0,no data,06:47
EVFM,,0.0,,,,0,low result,06:47
EVOL,,0.0,,,,0,low result,06:47
EVLO,,0.0,,,,0,low result,06:47
EVK,,0.0,,,,0,low result,06:47
EVOJ,,0.0,,,,0,no data,06:47
EVGN,,0.0,,,,0,low result,06:47
EXFO,,0.0,,,,0,low result,06:47
EVOK,,0.0,,,,0,low result,06:47
EVF,,0.0,,,,0,no data,06:47
EVC,,0.0,,,,0,low result,06:47
ETON,,0.0,,,,0,spiked data,06:47
EUSG,,0.0,,,,0,no data,06:47
EVAX,,0.0,,,,0,low result,06:47
ETTX,,0.0,,,,0,low result,06:47
EUCR,,0.0,,,,0,no data,06:47
ESM,,0.0,,,,0,low result,06:47
ESGC,,0.0,,,,0,spiked data,06:47
EQS,,0.0,,,,0,low result,06:47
EQHA,,0.0,,,,0,no data,06:47
EQOS,,0.0,,,,0,spiked data,06:47
ERYP,,0.0,,,,0,low result,06:47
EPWR,,0.0,,,,0,no data,06:47
ERES,,0.0,,,,0,low result,06:47
EQ,,0.0,,,,0,spiked data,06:47
ENTX,,0.0,,,,0,low result,06:47
ENVI,,0.0,,,,0,low result,06:47
EPM,,0.0,,,,0,low result,06:47
ENZ,,0.0,,,,0,low result,06:47
ENVB,,0.0,,,,0,low result,06:47
EPSN,,0.0,,,,0,low result,06:47
EPHY,,0.0,,,,0,no data,06:47
EOD,,0.0,,,,0,low result,06:47
ENSV,,0.0,,,,0,low result,06:47
ENFA,,0.0,,,,0,low result,06:47
ENSC,,0.0,,,,0,low result,06:47
ENG,,0.0,,,,0,spiked data,06:47
ENPC,,0.0,,,,0,no data,06:47
ENNV,,0.0,,,,0,low result,06:47
ENOB,,0.0,,,,0,low result,06:47
ENLV,,0.0,,,,0,low result,06:47
ELVT,,0.0,,,,0,low result,06:47
ELYS,,0.0,,,,0,low result,06:47
EMAN,,0.0,,,,0,spiked data,06:47
ELTK,,0.0,,,,0,no data,06:47
EMX,,0.0,,,,0,low result,06:47
EMKR,,0.0,,,,0,low result,06:47
ELSE,,0.0,,,,0,low result,06:47
ELOX,,0.0,,,,0,low result,06:47
ELA,,0.0,,,,0,low result,06:47
EJH,,0.0,,,,0,front zeros,06:47
ELDN,,0.0,,,,0,too many zeros,06:47
EGY,,0.0,,,,0,low result,06:47
EKSO,,0.0,,,,0,low result,06:47
ELEV,,0.0,,,,0,low result,06:47
EGGF,,0.0,,,,0,no data,06:47
EIGR,,0.0,,,,0,spiked data,06:47
EDN,,0.0,,,,0,low result,06:47
EFL,,0.0,,,,0,low result,06:47
